product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,تحديد المواقع,سي دي,دي في دي,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,وارد,نوع الوقود,بانوراما,دخول بدون مفتاح,كاميرا امامية,الطلاء الأصلي,تدفئة في المقاعد,تبريد في المقاعد,المالك الأول,تدليك في المقاعد,عدد المقاعد,قياس الجنط ( الرنج )
https://qatarsale.com/ar/product/toyota_hilux_2025_white_automatic_pick_up-577960,تويوتا  هاي لوكس  2025  اوتوماتيك  0 كم  4 سلندر  دفع خلفي  بيكب  أبيض  تحت الضمان,99000,رق,للبيع,جديد,,اكسبرس موتورز - مدينة المواتر,https://qatarsale.com/ar/showroom/express_motors_mawater_city_62,قبل 5 دقائق,0,213,,"['+974 71020003', '+974  33542000', '+974 77260003', '+974 33042000']",[],"['https://media-blob.qatarsale.com/577960-productimages/577960_0_20260531085301825407.webp', 'https://media-blob.qatarsale.com/577960-productimages/577960_1_20260531085301826099.webp', 'https://media-blob.qatarsale.com/577960-productimages/577960_2_20260531085301826445.webp', 'https://media-blob.qatarsale.com/577960-productimages/577960_3_20260531085301826765.webp', 'https://media-blob.qatarsale.com/577960-productimages/577960_4_20260531085301827029.webp', 'https://media-blob.qatarsale.com/577960-productimages/577960_5_20260531085301827291.webp', 'https://media-blob.qatarsale.com/577960-productimages/577960_6_20260531085301827523.webp', 'https://media-blob.qatarsale.com/577960-productimages/577960_7_20260531085301827747.webp']",8,"{'المصنع': 'تويوتا', 'الصنف': 'هاي لوكس', 'الموديل': 'عادي', 'قاطع': '0', 'اللون': 'أبيض', 'اللون الداخلي': 'أحمر', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'قماش', 'السنة': '2025', 'سلندر': '4', 'سي دي': 'نعم', 'الحساسات': 'كلا', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'كلا', 'نوع الوقود': 'بنزين'}","['images/577960_0_20260531085301825407.webp', 'images/577960_1_20260531085301826099.webp', 'images/577960_2_20260531085301826445.webp', 'images/577960_3_20260531085301826765.webp', 'images/577960_4_20260531085301827029.webp', 'images/577960_5_20260531085301827291.webp', 'images/577960_6_20260531085301827523.webp', 'images/577960_7_20260531085301827747.webp']",تويوتا,هاي لوكس,عادي,0,أبيض,أحمر,بيكب,اوتوماتيك,دفع خلفي,قماش,2025,4,,نعم,,,كلا,كلا,نعم,كلا,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_gle_450_2024_black_automatic_suv-527210,"مرسيدس - بنز  جي ال اي  450  2024  اوتوماتيك  10,500 كم  6 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان",299590,رق,للبيع,,,ناصر بن خالد للسيارات - مرسيدس بنز,https://qatarsale.com/ar/showroom/nbka,قبل 8 دقائق,4,604,,"['+974 44624464', '+974 5013 3926']",[],"['https://media-blob.qatarsale.com/527210-productimages/527210_0_20260331122448755796.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_1_20260331122448756347.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_2_20260331122448756649.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_3_20260331122448756896.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_4_20260331122448757131.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_5_20260331122448757439.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_6_20260331122448757689.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_7_20260331122448757996.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_8_20260331122448758295.webp', 'https://media-blob.qatarsale.com/527210-productimages/527210_9_20260331122448758583.webp']",10,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'جي ال اي', 'الموديل': '450', 'قاطع': '10,500', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '6', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'نوع الوقود': 'بنزين'}","['images/527210_0_20260331122448755796.webp', 'images/527210_1_20260331122448756347.webp', 'images/527210_2_20260331122448756649.webp', 'images/527210_3_20260331122448756896.webp', 'images/527210_4_20260331122448757131.webp', 'images/527210_5_20260331122448757439.webp', 'images/527210_6_20260331122448757689.webp', 'images/527210_7_20260331122448757996.webp', 'images/527210_8_20260331122448758295.webp', 'images/527210_9_20260331122448758583.webp']",مرسيدس - بنز,جي ال اي,450,"10,500",أسود,بني,اس يو في,اوتوماتيك,دفع رباعي,جلد,2024,6,,,,,,نعم,نعم,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_c_class_200_amg_2015_silver_automatic_sedan-542943,"مرسيدس - بنز  سي - كلاس  200 اي ام جي  2015  اوتوماتيك  121,000 كم  4 سلندر  دفع خلفي  سيدان  فضي",55000,رق,للبيع,,شخصي,,,,3,65,,['+974 55225096'],[],"['https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095451396842.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095451939452.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095452239263.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095452527189.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095452786158.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095453058629.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095453298099.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095453558408.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095453810608.webp', 'https://media-blob.qatarsale.com/543222-productimages/543222_0_20260505095454061748.webp']",10,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'سي - كلاس', 'الموديل': '200 اي ام جي', 'قاطع': '121,000', 'اللون': 'فضي', 'اللون الداخلي': 'أحمر', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2015', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'وارد': 'الدوحة', 'دخول بدون مفتاح': 'نعم', 'نوع الوقود': 'بنزين'}","['images/543222_0_20260505095451396842.webp', 'images/543222_0_20260505095451939452.webp', 'images/543222_0_20260505095452239263.webp', 'images/543222_0_20260505095452527189.webp', 'images/543222_0_20260505095452786158.webp', 'images/543222_0_20260505095453058629.webp', 'images/543222_0_20260505095453298099.webp', 'images/543222_0_20260505095453558408.webp', 'images/543222_0_20260505095453810608.webp', 'images/543222_0_20260505095454061748.webp']",مرسيدس - بنز,سي - كلاس,200 اي ام جي,"121,000",فضي,أحمر,سيدان,اوتوماتيك,دفع خلفي,جلد,2015,4,نعم,نعم,,نعم,نعم,نعم,كلا,نعم,الدوحة,بنزين,نعم,نعم,,,,,,,,
https://qatarsale.com/ar/product/toyota_hiace_2022_white_manual_van_bus-566743,تويوتا  هايس  2022  عادي  0 كم  4 سلندر  دفع خلفي  فان \ باص  أبيض,200,رق,للبيع,,,مسافر,https://qatarsale.com/ar/showroom/mosafer_168,قبل 13 دقيقة,2,423,,"['+974 33656474', '+974 30804637', '+974 40012140']",[],"['https://media-blob.qatarsale.com/566743-productimages/566743_0_20260521083348371428.webp', 'https://media-blob.qatarsale.com/566743-productimages/566743_1_20260521083348371711.webp', 'https://media-blob.qatarsale.com/566743-productimages/566743_2_20260521083348372013.webp', 'https://media-blob.qatarsale.com/566743-productimages/566743_3_20260521083348372331.webp', 'https://media-blob.qatarsale.com/566743-productimages/566743_4_20260521083348372642.webp', 'https://media-blob.qatarsale.com/566743-productimages/566743_5_20260521083348372900.webp']",6,"{'المصنع': 'تويوتا', 'الصنف': 'هايس', 'الموديل': 'عادي', 'قاطع': '0', 'اللون': 'أبيض', 'اللون الداخلي': 'رصاصي', 'النوع': 'فان \\ باص', 'ناقل السرعة': 'عادي', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'قماش', 'السنة': '2022', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'نوع الوقود': 'بنزين'}","['images/566743_0_20260521083348371428.webp', 'images/566743_1_20260521083348371711.webp', 'images/566743_2_20260521083348372013.webp', 'images/566743_3_20260521083348372331.webp', 'images/566743_4_20260521083348372642.webp', 'images/566743_5_20260521083348372900.webp']",تويوتا,هايس,عادي,0,أبيض,رصاصي,فان \ باص,عادي,دفع خلفي,قماش,2022,4,نعم,نعم,,,,كلا,كلا,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/ford_f_150_limited_2023_black_automatic_pick_up-434531,"فورد  أف  150 ليمتد  2023  اوتوماتيك  96,000 كم  6 سلندر  دفع رباعي  بيكب  أسود  تحت الضمان",169000,رق,للبيع,,,سلفر اوتو,https://qatarsale.com/ar/showroom/silver_auto_66,قبل 19 دقيقة,8,1936,,"['+974 50466633', '+974 55655323', '+974 50776616']",[],"['https://media-blob.qatarsale.com/434531-productimages/434531_0_20251020091323461467.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_1_20251020091323462212.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_2_20251020091323462868.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_3_20251020091323463561.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_4_20251020091323464172.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_5_20251020091323464867.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_6_20251020091323465530.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_7_20251020091323466138.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_8_20251020091323466799.webp', 'https://media-blob.qatarsale.com/434531-productimages/434531_9_20251020091323467456.webp']",10,"{'المصنع': 'فورد', 'الصنف': 'أف', 'الموديل': '150 ليمتد', 'قاطع': '96,000', 'اللون': 'أسود', 'اللون الداخلي': 'أسود ورمادي', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2023', 'سلندر': '6', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/434531_0_20251020091323461467.webp', 'images/434531_1_20251020091323462212.webp', 'images/434531_2_20251020091323462868.webp', 'images/434531_3_20251020091323463561.webp', 'images/434531_4_20251020091323464172.webp', 'images/434531_5_20251020091323464867.webp', 'images/434531_6_20251020091323465530.webp', 'images/434531_7_20251020091323466138.webp', 'images/434531_8_20251020091323466799.webp', 'images/434531_9_20251020091323467456.webp']",فورد,أف,150 ليمتد,"96,000",أسود,أسود ورمادي,بيكب,اوتوماتيك,دفع رباعي,جلد,2023,6,,,,,نعم,نعم,نعم,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/isuzu_d_max_2026_white_automatic_pick_up-525391,اسوزو  دي-ماكس  2026  اوتوماتيك  0 كم  4 سلندر  دفع خلفي  بيكب  أبيض  تحت الضمان,102000,رق,للبيع,جديد,,اكسبرس موتورز - مدينة المواتر,https://qatarsale.com/ar/showroom/express_motors_mawater_city_62,قبل 6 دقائق,0,979,,"['+974 71020003', '+974  33542000', '+974 77260003', '+974 33042000']",[],"['https://media-blob.qatarsale.com/525391-productimages/525391_0_20260326103856429054.webp', 'https://media-blob.qatarsale.com/525391-productimages/525391_1_20260326103856429682.webp', 'https://media-blob.qatarsale.com/525391-productimages/525391_2_20260326103856430059.webp', 'https://media-blob.qatarsale.com/525391-productimages/525391_3_20260326103856430335.webp', 'https://media-blob.qatarsale.com/525391-productimages/525391_4_20260326103856430733.webp', 'https://media-blob.qatarsale.com/525391-productimages/525391_5_20260326103856431028.webp']",6,"{'المصنع': 'اسوزو', 'الصنف': 'دي-ماكس', 'الموديل': 'عادي', 'قاطع': '0', 'اللون': 'أبيض', 'اللون الداخلي': 'أسود', 'النوع': 'بيكب', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'قماش', 'السنة': '2026', 'سلندر': '4', 'سي دي': 'نعم', 'كاميرا خلفية': 'كلا', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'نوع الوقود': 'بنزين'}","['images/525391_0_20260326103856429054.webp', 'images/525391_1_20260326103856429682.webp', 'images/525391_2_20260326103856430059.webp', 'images/525391_3_20260326103856430335.webp', 'images/525391_4_20260326103856430733.webp', 'images/525391_5_20260326103856431028.webp']",اسوزو,دي-ماكس,عادي,0,أبيض,أسود,بيكب,اوتوماتيك,دفع خلفي,قماش,2026,4,,نعم,,كلا,نعم,كلا,نعم,,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/audi_s_8_2020_white_automatic_sedan-603467,"اودي  أس  8  2020  اوتوماتيك  80,000 كم  8 سلندر  دفع كلي مستمر  سيدان  أبيض",225000,رق,للبيع,,,اكــزوتـيـك كـارز,https://qatarsale.com/ar/showroom/exotic_cars_60,قبل 33 دقيقة,1,32,,"['+974 60002881', '+974 44410024']",[],"['https://media-blob.qatarsale.com/603467-productimages/603467_0_20260607072720482508.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_1_20260607072720483646.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_2_20260607072720484079.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_3_20260607072720484495.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_4_20260607072720484833.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_5_20260607072720485276.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_6_20260607072720485664.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_7_20260607072720485952.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_8_20260607072720486306.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_9_20260607072720486595.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_10_20260607072720486884.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_11_20260607072720487169.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_12_20260607072720487427.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_13_20260607072720487707.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_14_20260607072720487981.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_15_20260607072720488302.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_16_20260607072720488572.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_17_20260607072720488871.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_18_20260607072720489198.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_19_20260607072720489502.webp', 'https://media-blob.qatarsale.com/603467-productimages/603467_20_20260607072720489793.webp']",21,"{'المصنع': 'اودي', 'الصنف': 'أس', 'الموديل': '8', 'قاطع': '80,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بني', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2020', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/603467_0_20260607072720482508.webp', 'images/603467_1_20260607072720483646.webp', 'images/603467_2_20260607072720484079.webp', 'images/603467_3_20260607072720484495.webp', 'images/603467_4_20260607072720484833.webp', 'images/603467_5_20260607072720485276.webp', 'images/603467_6_20260607072720485664.webp', 'images/603467_7_20260607072720485952.webp', 'images/603467_8_20260607072720486306.webp', 'images/603467_9_20260607072720486595.webp', 'images/603467_10_20260607072720486884.webp', 'images/603467_11_20260607072720487169.webp', 'images/603467_12_20260607072720487427.webp', 'images/603467_13_20260607072720487707.webp', 'images/603467_14_20260607072720487981.webp', 'images/603467_15_20260607072720488302.webp', 'images/603467_16_20260607072720488572.webp', 'images/603467_17_20260607072720488871.webp', 'images/603467_18_20260607072720489198.webp', 'images/603467_19_20260607072720489502.webp', 'images/603467_20_20260607072720489793.webp']",اودي,أس,8,"80,000",أبيض,بني,سيدان,اوتوماتيك,دفع كلي مستمر,جلد,2020,8,نعم,نعم,,نعم,نعم,نعم,كلا,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_vxr_2015_gold_automatic_suv-605269,"تويوتا  لاند كروزر  في اكس ار  2015  اوتوماتيك  480,000 كم  8 سلندر  دفع رباعي  اس يو في  ذهبي",79000,رق,للبيع,,,شركة بو ناشي للتجارة - مدينة مواتر,https://qatarsale.com/ar/showroom/bo_nashmi_trading_company_mawater_city,قبل 5 دقائق,0,2,,['+974 55469992'],[],"['https://media-blob.qatarsale.com/605269-productimages/605269_0_20260609082210794333.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_1_20260609082210794840.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_2_20260609082210795120.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_3_20260609082210795377.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_4_20260609082210795665.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_5_20260609082210795926.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_6_20260609082210796207.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_7_20260609082210796514.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_8_20260609082210796809.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_9_20260609082210797101.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_10_20260609082210797313.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_11_20260609082210797580.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_12_20260609082210798012.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_13_20260609082210798250.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_14_20260609082210798529.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_15_20260609082210798865.webp', 'https://media-blob.qatarsale.com/605269-productimages/605269_16_20260609082210799072.webp']",17,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'في اكس ار', 'قاطع': '480,000', 'اللون': 'ذهبي', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2015', 'سلندر': '8', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/605269_0_20260609082210794333.webp', 'images/605269_1_20260609082210794840.webp', 'images/605269_2_20260609082210795120.webp', 'images/605269_3_20260609082210795377.webp', 'images/605269_4_20260609082210795665.webp', 'images/605269_5_20260609082210795926.webp', 'images/605269_6_20260609082210796207.webp', 'images/605269_7_20260609082210796514.webp', 'images/605269_8_20260609082210796809.webp', 'images/605269_9_20260609082210797101.webp', 'images/605269_10_20260609082210797313.webp', 'images/605269_11_20260609082210797580.webp', 'images/605269_12_20260609082210798012.webp', 'images/605269_13_20260609082210798250.webp', 'images/605269_14_20260609082210798529.webp', 'images/605269_15_20260609082210798865.webp', 'images/605269_16_20260609082210799072.webp']",تويوتا,لاند كروزر,في اكس ار,"480,000",ذهبي,بيج,اس يو في,اوتوماتيك,دفع رباعي,جلد,2015,8,,,,,نعم,نعم,كلا,نعم,,بنزين,,,,,,,,,,
https://qatarsale.com/ar/product/byd_ti7_flag_ship_2027_black_automatic_suv-575754,بي واي دي  تاي7  فلاج شب  2027  اوتوماتيك  0 كم  4 سلندر  دفع رباعي  اس يو في  أسود  تحت الضمان,183000,رق,للبيع,جديد,شخصي,,,,1,2720,"وارد الدوحة 
رنقات 20 ",['+974 66555460'],[],"['https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170854431202.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170855428583.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170855695097.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170855948711.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170856189196.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170856448243.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170856680025.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170856878098.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170857120304.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170857335158.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170857548897.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170857747386.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170857963184.webp', 'https://media-blob.qatarsale.com/604697-productimages/604697_0_20260608170858181865.webp']",14,"{'المصنع': 'بي واي دي', 'الصنف': 'تاي7', 'الموديل': 'فلاج شب', 'قاطع': '0', 'اللون': 'أسود', 'اللون الداخلي': 'سكري', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2027', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'كاميرا امامية': 'نعم', 'وارد': 'الدوحة', 'المالك الأول': 'نعم', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604697_0_20260608170854431202.webp', 'images/604697_0_20260608170855428583.webp', 'images/604697_0_20260608170855695097.webp', 'images/604697_0_20260608170855948711.webp', 'images/604697_0_20260608170856189196.webp', 'images/604697_0_20260608170856448243.webp', 'images/604697_0_20260608170856680025.webp', 'images/604697_0_20260608170856878098.webp', 'images/604697_0_20260608170857120304.webp', 'images/604697_0_20260608170857335158.webp', 'images/604697_0_20260608170857548897.webp', 'images/604697_0_20260608170857747386.webp', 'images/604697_0_20260608170857963184.webp', 'images/604697_0_20260608170858181865.webp']",بي واي دي,تاي7,فلاج شب,0,أسود,سكري,اس يو في,اوتوماتيك,دفع رباعي,جلد,2027,4,نعم,نعم,,نعم,نعم,نعم,نعم,نعم,الدوحة,بنزين,,,نعم,نعم,نعم,نعم,نعم,,,
https://qatarsale.com/ar/product/mercedes_benz_glc_300_2024_white_automatic_suv-403072,مرسيدس - بنز  جي ال سي  300  2024  اوتوماتيك  100 كم  4 سلندر  دفع رباعي  اس يو في  أبيض  تحت الضمان,239590,رق,للبيع,,,ناصر بن خالد للسيارات - مرسيدس بنز,https://qatarsale.com/ar/showroom/nbka,قبل 6 دقائق,5,1950,,"['+974 44624464', '+974 5013 3926']",[],"['https://media-blob.qatarsale.com/403072-productimages/403072_0_20250807072542844383.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_1_20250807072542844631.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_2_20250807072542844746.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_3_20250807072542844849.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_4_20250807072542844918.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_5_20250807072542844981.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_6_20250807072542845040.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_7_20250807072542845099.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_8_20250807072542845154.webp', 'https://media-blob.qatarsale.com/403072-productimages/403072_9_20250807072542845208.webp']",10,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'جي ال سي', 'الموديل': '300', 'قاطع': '100', 'اللون': 'أبيض', 'اللون الداخلي': 'أحمر وأسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '4', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/403072_0_20250807072542844383.webp', 'images/403072_1_20250807072542844631.webp', 'images/403072_2_20250807072542844746.webp', 'images/403072_3_20250807072542844849.webp', 'images/403072_4_20250807072542844918.webp', 'images/403072_5_20250807072542844981.webp', 'images/403072_6_20250807072542845040.webp', 'images/403072_7_20250807072542845099.webp', 'images/403072_8_20250807072542845154.webp', 'images/403072_9_20250807072542845208.webp']",مرسيدس - بنز,جي ال سي,300,100,أبيض,أحمر وأسود,اس يو في,اوتوماتيك,دفع رباعي,جلد,2024,4,,,,,نعم,نعم,نعم,نعم,,بنزين,,,,,,,,,,
